id, x, y, z [mm]; last 9 elements = 3x3 rotation matrix
image0.png,-53.8414900237,205.009770477,-188.312588792,0.694735086824,-0.697009508617,-0.17754127417,0.558762035257,0.678434759434,-0.476981409645,0.452910749587,0.232172397346,0.860794883128
image1.png,-98.5106873563,191.155777607,-211.20413768,0.493626365147,-0.857956790383,-0.142278450465,0.750255016712,0.502845829675,-0.429259224102,0.439829991623,0.105148549268,0.891904345239
image2.png,-152.647806087,222.938566744,-133.600588937,0.44761947888,-0.892995255039,0.0468644492681,0.669935336051,0.300173730551,-0.679030468387,0.592303509729,0.335343414972,0.732612685119
image3.png,-156.336990286,257.308420406,-169.687203997,0.44761947888,-0.871946098466,-0.198360287099,0.669935336051,0.473921777845,-0.571475978493,0.592303509729,0.122915214088,0.796284121723
image4.png,-182.87426576,250.321234955,-205.713404032,0.26336324993,-0.915622139896,-0.303769477595,0.746744103967,0.392845189118,-0.536699078235,0.610747936367,-0.0854912528805,0.787196420154
image5.png,-180.101321072,205.616349163,-152.249747073,0.26336324993,-0.962581947951,0.0638419303017,0.746744103967,0.161517708185,-0.645201730572,0.610747936367,0.217596009663,0.761340222766
image6.png,-164.103340237,174.624537256,-121.255499756,0.26336324993,-0.914522979445,0.307062727556,0.746744103967,-0.00825594116829,-0.665060209775,0.610747936367,0.404449699596,0.680740331345
image7.png,-149.335081879,183.432518211,-111.602989777,0.374317558481,-0.881132155345,0.288950670928,0.704678758442,0.0677447865516,-0.706284992971,0.602755516619,0.467992274201,0.646273176353
image8.png,-112.360617018,176.522011957,-149.628193176,0.463134474833,-0.872471821171,0.155882582361,0.732064307293,0.277438123308,-0.622181595455,0.499588138579,0.402269821137,0.767196638935
image9.png,-54.1121736671,188.54808567,-125.111356575,0.748467800559,-0.66186241122,0.0416425280258,0.471226576855,0.486602787536,-0.735637981909,0.466627758274,0.570224408261,0.676093676521
image10.png,-28.6473420566,185.958702222,-117.139942382,0.834715398019,-0.550464456344,-0.0154624258238,0.341260871788,0.539111591971,-0.769999810902,0.432193500295,0.637453977715,0.637856727328
image11.png,-26.8376659466,170.739456672,-108.617906563,0.834715398019,-0.549388425075,0.0377168755815,0.341260871788,0.462309460491,-0.818419806778,0.432193500295,0.696018908603,0.573381598213
image12.png,-26.3028854823,240.11194602,-164.427412409,0.834715398019,-0.501255968201,-0.228018987484,0.341260871788,0.795824513296,-0.500204319678,0.432193500295,0.339714289337,0.835346024066
image13.png,-29.0751340339,221.240041593,-144.171945577,0.834715398019,-0.530210663418,-0.148750988932,0.341260871788,0.710049785749,-0.615930449924,0.432193500295,0.463363738498,0.773629642754
image14.png,-72.7301453814,220.404918282,-159.804556846,0.691863798159,-0.714438304196,-0.104414531052,0.538738140128,0.607085488288,-0.584130487375,0.480713741397,0.347886647355,0.804915634973
image15.png,-102.813292501,212.645825446,-173.207622559,0.55973013232,-0.825187107213,-0.0759500958704,0.662716180595,0.500773349296,-0.556806354681,0.497503208985,0.261327937132,0.827162781032
image16.png,-116.613119686,206.899519523,-180.402807141,0.487952622651,-0.870498243928,-0.0643043184092,0.715662096477,0.441159991854,-0.54148464914,0.499729928776,0.218198691348,0.838247773262
image17.png,-71.4585719073,220.605314747,-159.299092879,0.696797665205,-0.709436762594,-0.105700017241,0.533268774808,0.610946535292,-0.585122845931,0.47968471685,0.351345714212,0.804026592549
image18.png,-69.6545918031,205.718090148,-144.160769378,0.699250161708,-0.714494113285,-0.0233960131587,0.530523011335,0.540584157075,-0.65292733406,0.479160250641,0.444147420571,0.757059127813
image19.png,-65.001465403,182.681166393,-125.4448622,0.699250161708,-0.708569638904,0.0947537765719,0.530523011335,0.425506247252,-0.733136936727,0.479160250641,0.562915180443,0.673447810771
image20.png,-52.4432907625,183.111228039,-121.194366369,0.750699964662,-0.657481500524,0.0645572577284,0.468328354204,0.460700186586,-0.753938917107,0.465959349842,0.596215912694,0.653764842849
image21.png,-109.248111988,172.50407149,-144.567043733,0.46937830149,-0.8631577103,0.186125702794,0.728023935251,0.259023612813,-0.634734525378,0.499665047598,0.433434580018,0.749979536423
image22.png,-100.836172251,156.507411774,-130.073698619,0.466259612119,-0.83345660511,0.296567128162,0.730049169205,0.173176768737,-0.661088509439,0.499630047786,0.524747457516,0.689209635148
image23.png,-110.826688594,174.524624417,-147.076833006,0.466259612119,-0.867951131272,0.1710637537,0.730049169205,0.268304222353,-0.628522915104,0.499630047786,0.417939801874,0.75874642494
image24.png,-37.2527404713,185.113503188,-118.312042812,0.806946542672,-0.590461648647,0.0138679034615,0.387761578482,0.511925983748,-0.766532938247,0.445508962337,0.623928544499,0.642055243602
